id,publication_no,肢体协调规划,监控安全报警,环境模式识别,人机交互输入,图像视觉分析,自主路径规划,仿生关节传动,伺服电机控制,仿生视觉传感,医疗辅助操作,双足移动底盘,仿生双臂系统,头部感知模块,具身智能控制,灵巧末端执行,柔性关节驱动,人机交互接口
3625,CN120597951A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,CN120598286B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3627,CN120599145A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3628,CN120599148B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3629,CN120599916A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,CN120602498B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,CN120602870B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,CN120606375A,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0
3633,CN120606401A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3634,CN120606919A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3635,CN120609346A,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3636,CN120609481A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,CN120609557A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3638,CN120609558A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3639,CN120612370A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3640,CN120614651A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,CN120619553A,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3643,CN120620159A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
3644,CN120620163B,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3645,CN120620231B,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3646,CN120620235B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3647,CN120620236B,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3648,CN120620237B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3649,CN120620276A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3650,CN120620277A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3652,CN120620278A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3653,CN120620279A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3654,CN120620280A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3655,CN120620292B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3656,CN120620299A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3657,CN120620300A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3659,CN120620310A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3660,CN120620311B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3661,CN120620536A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,CN120620776A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3663,CN120621532A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3664,CN120621533A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3665,CN120621534B,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
3666,CN120621535B,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3667,CN120622251A,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3668,CN120631766A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3669,CN120633467B,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3670,CN120633556A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3671,CN120633976A,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3672,CN120635678B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3673,CN120635679B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3674,CN120635680B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3675,CN120635902B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3676,CN120638906B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3677,CN120640441A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,CN120640526A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3679,CN120640670A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3680,CN120645196A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3681,CN120645210B,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3682,CN120645216B,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3683,CN120645239B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3684,CN120645242A,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3686,CN120645251A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3687,CN120645252B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3688,CN120645256A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3689,CN120646117A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3690,CN120650340B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3691,CN120650397A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3692,CN120653217A,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3693,CN120653931A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,CN120657343B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,CN120658014A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3696,CN120658540A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3698,CN120658970A,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3699,CN120659697A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3700,CN120662891A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,CN120663287A,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3702,CN120663303A,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
3703,CN120663342A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3704,CN120663347A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3705,CN120663348A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3706,CN120663356A,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
3708,CN120663357A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3709,CN120663360A,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3710,CN120664034A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3711,CN120664190A,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0
3712,CN120669549B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3713,CN120672691B,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3714,CN120672774A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3715,CN120680480A,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3716,CN120680481A,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
3718,CN120680526A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3719,CN120680551A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3720,CN120680554A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3721,CN120680555A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3722,CN120680556A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3723,CN120680562A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3724,CN120681256A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,CN120681258A,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3726,CN120682413A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3727,CN120684030A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,CN120684509A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3729,CN120686584A,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3730,CN120686839A,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
3731,CN120687743B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3732,CN120689395A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3733,CN120689472A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3734,CN120696516A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,CN120696735A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3736,CN120696996A,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3737,CN120696999B,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3738,CN120697023A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3739,CN120697036B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3740,CN120697038B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3741,CN120697039B,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3742,CN120697056B,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3743,CN120697074A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3744,CN120697076A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3745,CN120697077A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3746,CN120697091A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3747,CN120697100A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3748,CN120697869B,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
3749,CN120697870B,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3750,CN120701707A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3751,CN120701708A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3752,CN120701869A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3753,CN120702505A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3754,CN120702753A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,CN120704374A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3756,CN120706215A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3757,CN120709514B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,CN120710171A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3760,CN120710188A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,CN120710259B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3762,CN120711181A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3763,CN120715314A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3764,CN120715880A,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3765,CN120715897A,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3766,CN120715908B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3767,CN120715912B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3768,CN120715915B,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0
3769,CN120715923A,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3770,CN120715929A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3772,CN120715943B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3773,CN120715955A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3774,CN120715957B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3775,CN120715958A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,CN120716194A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,CN120716818B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3778,CN120717223A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,CN120720372B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3780,CN120720974A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3781,CN120721274B,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3782,CN120724757A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3783,CN120731234A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,CN120734997A,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3785,CN120735003A,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3786,CN120735004A,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
3787,CN120735012A,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3789,CN120735021B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3790,CN120735025A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,CN120735036B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3793,CN120735065A,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1
3794,CN120735086A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3795,CN120735087A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3796,CN120735095A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,CN120735872A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3798,CN120736524A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,CN120740809A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3800,CN120740853B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3801,CN120744365A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3802,CN120745097A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,CN120746149A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,CN120748656A,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
3805,CN120750064A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3806,CN120750431B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3807,CN120751269A,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3808,CN120755468B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,CN120755860A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3811,CN120755870A,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3812,CN120755894B,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3813,CN120755902B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3814,CN120755913B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3816,CN120755924A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,CN120758012A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,CN120759056A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3819,CN120759103A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3820,CN120759203B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3821,CN120762406A,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3822,CN120763043A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,CN120763357A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3824,CN120763686A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3825,CN120764581A,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3826,CN120764582A,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3827,CN120769018A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3828,CN120772971A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,CN120773024A,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3830,CN120773051B,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
3831,CN120773057A,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3832,CN120773060A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3833,CN120773073A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3834,CN120773089A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
3835,CN120773090A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3836,CN120773843A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3837,CN120773844A,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
3838,CN120777320A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3839,CN120777321A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3840,CN120779965A,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3841,CN120782875A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3842,CN120786188A,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3843,CN120788340A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,CN120791716A,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0
3845,CN120791730A,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3846,CN120791755A,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
3847,CN120791758A,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3848,CN120791763A,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3849,CN120791796A,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
3850,CN120791799A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3851,CN120791807B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3852,CN120791809B,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3854,CN120791815A,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
3855,CN120791821A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3856,CN120791825A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3857,CN120791826A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
3858,CN120791837A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3859,CN120791848A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3860,CN120792467A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3861,CN120792859A,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3862,CN120792996A,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
3863,CN120793000A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3864,CN120793001A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3865,CN120793002B,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3866,CN120793003A,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3867,CN120794813A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,CN120798975A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,CN120799060A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3871,CN120799066A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3872,CN120800151A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,CN120800343B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3874,CN120802028A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3875,CN120802671A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3876,CN120802842A,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3877,CN120803652A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3878,CN120803700A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3879,CN120805549B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,CN120807629A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3881,CN120809509A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,CN120810068A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,CN120810145A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3884,CN120810981A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3885,CN120811001A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3886,CN120811004A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3887,CN120816457A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3888,CN120816471A,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3889,CN120816481B,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3890,CN120816482A,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3892,CN120816492A,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3893,CN120816501B,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
3894,CN120816503B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3895,CN120816512A,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3896,CN120816514A,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3897,CN120816518A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
3898,CN120816529A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3899,CN120816532B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3900,CN120816539A,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3901,CN120817168A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3902,CN120818117A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,CN120819615A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3904,CN120820270B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3905,CN120821200B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3907,CN120823241B,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3908,CN120823407A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,CN120828414A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3910,CN120830717A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3911,CN120833943B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,CN120834757A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3913,CN120839674A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3914,CN120839787A,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3915,CN120839807A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3916,CN120839814B,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3917,CN120839816A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
3918,CN120839817A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3919,CN120839833A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3920,CN120839837B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3921,CN120839839B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3922,CN120839841A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3923,CN120840760A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3924,CN120841015A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3925,CN120842783A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,CN120848465A,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3929,CN120851443A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,CN120855734A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3931,CN120855811A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3932,CN120862628A,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3933,CN120862636A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3934,CN120862641B,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
3935,CN120862642B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3936,CN120862643B,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
3937,CN120862652A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3938,CN120862679A,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3940,CN120862689B,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3941,CN120862690B,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3942,CN120862715B,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3943,CN120862716B,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3944,CN120862730A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3945,CN120862744A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
3946,CN120862748B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3947,CN120862753A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,CN120862760A,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3949,CN120863254A,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3950,CN120863774A,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3951,CN120865557A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,CN120871852A,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3953,CN120871860A,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
3954,CN120873307B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3955,CN120873523A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,CN120877228A,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3957,CN120877376A,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3958,CN120880063B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
